Vg,Vd,Id_actual,Id_predicted
0.22,0.56,8.82923e-07,8.822082781989594e-07
0.78,0.36,5.49421e-05,5.522497580386698e-05
0.02,0.51,6.56093e-10,6.515384731731189e-10
0.15,0.41,7.46609e-08,7.487281877160967e-08
0.22,0.52,8.62366e-07,8.619258233011352e-07
0.52,0.69,3.33453e-05,3.348412654304411e-05
0.64,0.63,4.92684e-05,4.943153136991896e-05
0.6,0.46,4.19192e-05,4.17769598425366e-05
0.37,0.61,1.27049e-05,1.2770158082275883e-05
0.31,0.58,6.2121e-06,6.224125972948968e-06
0.74,0.42,5.53149e-05,5.521990213310346e-05
0.64,0.66,4.95927e-05,4.979983787052334e-05
0.52,0.54,3.23125e-05,3.2406902464572345e-05
0.15,0.21,6.29672e-08,6.23971479285501e-08
0.24,0.44,1.4399e-06,1.4406597165361746e-06
0.48,0.08,1.22381e-05,1.210729475133121e-05
0.06,0.67,3.3473e-09,3.387153175715696e-09
0.65,0.61,5.02964e-05,5.0390284959576095e-05
0.78,0.69,6.59601e-05,6.62089812249178e-05
0.4,0.31,1.49805e-05,1.504796997323865e-05
0.05,0.69,2.3536e-09,2.3709789132020376e-09
0.1,0.33,1.09738e-08,1.0980156943674046e-08
0.13,0.78,4.79738e-08,4.75655525633556e-08
0.49,0.79,2.96013e-05,2.9518815608753357e-05
0.23,0.4,1.0718e-06,1.0738263881648892e-06
0.53,0.62,3.42976e-05,3.4479376481613144e-05
0.44,0.03,4.5516e-06,4.617573868017644e-06
0.2,0.05,2.6987e-07,2.722191993598244e-07
0.26,0.8,2.7565e-06,2.7411953851697037e-06
0.38,0.11,9.5484e-06,9.378142058267258e-06
0.02,0.59,7.07491e-10,7.027135606740841e-10
0.69,0.64,5.55447e-05,5.5647920817136765e-05
0.58,0.3,3.55535e-05,3.564793296391144e-05
0.68,0.05,1.08919e-05,1.0896274034166709e-05
0.21,0.24,5.26277e-07,5.222784602665342e-07
0.52,0.75,3.36988e-05,3.3706830436130986e-05
0.7,0.54,5.50432e-05,5.4759583726990974e-05
0.18,0.38,2.1348e-07,2.141308891623339e-07
0.1,0.21,9.7926e-09,9.80983699605531e-09
0.47,0.36,2.40443e-05,2.4073648382909596e-05
0.25,0.45,1.8643e-06,1.8634429807207199e-06
0.75,0.48,5.84023e-05,5.809223977848887e-05
0.06,0.6,3.1482e-09,3.1837684488777996e-09
0.57,0.54,3.91048e-05,3.9164069312391804e-05
0.43,0.66,2.05958e-05,2.0714431084343232e-05
0.28,0.71,3.9651e-06,3.972827721554494e-06
0.66,0.47,4.9161e-05,4.8891373371588994e-05
0.31,0.39,5.7955e-06,5.779609055025503e-06
0.18,0.33,2.05512e-07,2.060145590121465e-07
0.2,0.37,4.18339e-07,4.1975332578658706e-07
0.36,0.27,1.02557e-05,1.0325966759410222e-05
0.04,0.76,1.7305e-09,1.7172908162166323e-09
0.38,0.09,8.5352e-06,8.368976050405763e-06
0.41,0.57,1.75615e-05,1.762792544468539e-05
0.58,0.26,3.37124e-05,3.384067269507796e-05
0.04,0.41,1.2574e-09,1.252135515272812e-09
0.31,0.53,6.1064e-06,6.10593358942424e-06
0.62,0.01,2.1307e-06,2.1710112923756243e-06
0.05,0.52,2.0216e-09,2.0323210314643348e-09
0.72,0.56,5.75744e-05,5.730028089601547e-05
0.1,0.56,1.33886e-08,1.3311727826703646e-08
0.36,0.29,1.03607e-05,1.0415455471957101e-05
0.36,0.58,1.14326e-05,1.147511455201311e-05
0.71,0.1,2.11812e-05,2.1032131917309017e-05
0.07,0.38,3.7477e-09,3.7263868257753075e-09
0.6,0.69,4.45499e-05,4.474215165828354e-05
0.1,0.78,1.60272e-08,1.5901709389254394e-08
0.55,0.45,3.54348e-05,3.5379155451664705e-05
0.4,0.69,1.67328e-05,1.684203220065683e-05
0.41,0.53,1.7389e-05,1.742847547575366e-05
0.59,0.46,4.06787e-05,4.0557779866503554e-05
0.8,0.17,3.52044e-05,3.476648926152848e-05
0.57,0.38,3.67809e-05,3.673025741591118e-05
0.2,0.77,5.41999e-07,5.432101278302071e-07
0.15,0.44,7.64578e-08,7.647875463590026e-08
0.01,0.55,4.69902e-10,4.732745445545916e-10
0.77,0.59,6.3146e-05,6.29216481320327e-05
0.14,0.1,3.80881e-08,3.777169581553608e-08
0.08,0.27,4.9111e-09,4.9074066410526035e-09
0.3,0.75,5.6489e-06,5.659220505549456e-06
0.46,0.61,2.44618e-05,2.458521328662755e-05
0.61,0.16,2.7419e-05,2.741387579590082e-05
0.63,0.68,4.8487e-05,4.869951779255644e-05
0.69,0.8,5.73162e-05,5.717368912883103e-05
0.14,0.3,4.72311e-08,4.763680436781215e-08
0.01,0.34,3.82355e-10,3.8637919974604533e-10
0.24,0.2,1.2382e-06,1.2374237485346385e-06
0.48,0.07,1.09606e-05,1.0868592216866092e-05
0.79,0.61,6.53921e-05,6.526742567075416e-05
0.75,0.67,6.26424e-05,6.278395805566106e-05
0.37,0.77,1.32053e-05,1.3263605906104203e-05
0.29,0.19,3.7474e-06,3.7817424708919132e-06
0.27,0.34,2.7736e-06,2.766517809504876e-06
0.15,0.31,6.8797e-08,6.925700247961686e-08
0.58,0.12,2.10968e-05,2.1006372990086674e-05
0.32,0.75,7.5358e-06,7.563289045720012e-06
0.13,0.69,4.47846e-08,4.45876749921581e-08
0.21,0.23,5.22162e-07,5.178163564778515e-07
0.07,0.53,4.2896e-09,4.303135741068331e-09
0.28,0.61,3.8151e-06,3.819785429186595e-06
0.04,0.11,9.05639e-10,9.024289759906878e-10
0.58,0.11,1.97034e-05,1.961328380275518e-05
0.8,0.2,3.97568e-05,3.945305943489075e-05
0.05,0.41,1.8264e-09,1.8228439824241604e-09
0.29,0.4,4.1998e-06,4.187705781077966e-06
0.37,0.69,1.29594e-05,1.3050830111751565e-05
0.1,0.59,1.37273e-08,1.3668075595774098e-08
0.64,0.18,3.1165e-05,3.122457215795293e-05
0.24,0.63,1.5915e-06,1.592171647644136e-06
0.26,0.19,2.0271e-06,2.0375401800265537e-06
0.19,0.64,3.60312e-07,3.5987774026580156e-07
0.6,0.03,6.1722e-06,6.232170271687209e-06
0.11,0.33,1.5932e-08,1.600616844399383e-08
0.09,0.17,6.4486e-09,6.429819379150104e-09
0.76,0.14,2.93214e-05,2.90116312680766e-05
0.23,0.08,7.92632e-07,8.051475015236065e-07
0.23,0.46,1.1103e-06,1.1112052698081243e-06
0.45,0.2,1.88628e-05,1.8824308062903584e-05
0.44,0.01,1.5732e-06,1.6318175767082722e-06
0.32,0.77,7.5798e-06,7.595757124363445e-06
0.35,0.16,8.3964e-06,8.405562839470804e-06
0.37,0.64,1.28016e-05,1.2880794238299132e-05
0.31,0.57,6.1911e-06,6.200542693477472e-06
0.65,0.22,3.58805e-05,3.605720208724961e-05
0.64,0.38,4.45525e-05,4.4485681282822046e-05
0.56,0.5,3.73432e-05,3.733551056939177e-05
0.53,0.59,3.40795e-05,3.423996888159308e-05
0.17,0.62,1.78995e-07,1.7830674153174187e-07
0.33,0.78,8.6364e-06,8.653459044580813e-06
0.13,0.19,2.94439e-08,2.9289720657743602e-08
0.61,0.67,4.57314e-05,4.5946516329422594e-05
0.53,0.24,2.81528e-05,2.8204517439007758e-05
0.25,0.27,1.6847e-06,1.6795763576737955e-06
0.72,0.7,5.98015e-05,6.001737419865094e-05
0.25,0.16,1.5517e-06,1.565590500831604e-06
0.47,0.49,2.51234e-05,2.5157235068036244e-05
0.69,0.46,5.21083e-05,5.1810414734063675e-05
0.32,0.14,5.6804e-06,5.692753111361526e-06
0.79,0.09,2.03072e-05,1.9944798841606824e-05
0.7,0.76,5.81478e-05,5.825220956467092e-05
0.79,0.58,6.47022e-05,6.446751620387658e-05
0.66,0.19,3.32643e-05,3.3349373552482575e-05
0.74,0.33,5.04079e-05,5.06744789890945e-05
0.31,0.09,4.3135e-06,4.253350271028467e-06
0.28,0.05,2.0454e-06,2.002974542847369e-06
0.4,0.45,1.57623e-05,1.576043032400776e-05
0.39,0.55,1.4938e-05,1.4980083778937115e-05
0.71,0.64,5.78527e-05,5.791928619146347e-05
0.41,0.42,1.68605e-05,1.685977607849054e-05
0.18,0.12,1.69184e-07,1.6828078514663502e-07
0.59,0.16,2.64517e-05,2.6429924182593823e-05
0.3,0.63,5.4252e-06,5.442072679215926e-06
0.55,0.51,3.6118e-05,3.614255103457253e-05
0.16,0.02,4.10976e-08,4.0373834053752944e-08
0.61,0.32,3.93229e-05,3.9412728510797025e-05
0.35,0.39,9.7016e-06,9.689571143098875e-06
0.63,0.33,4.16637e-05,4.175164227490314e-05
0.43,0.11,1.28043e-05,1.259019372810144e-05
0.25,0.3,1.716e-06,1.7116245999204693e-06
0.76,0.2,3.85193e-05,3.840795834548772e-05
0.73,0.47,5.62861e-05,5.597256000328343e-05
0.05,0.74,2.459e-09,2.464884731878669e-09
0.02,0.7,7.83361e-10,7.765894149969199e-10
0.25,0.67,2.0765e-06,2.0785509491361154e-06
0.67,0.38,4.75046e-05,4.7461050853598864e-05
0.41,0.31,1.61636e-05,1.6235332695941905e-05
0.3,0.76,5.6674e-06,5.673495525115868e-06
0.05,0.31,1.6596e-09,1.6572287764304861e-09
0.41,0.34,1.63828e-05,1.6426904476247728e-05
0.71,0.78,5.95518e-05,5.9589695592876526e-05
0.35,0.24,9.0618e-06,9.138974128291011e-06
0.03,0.05,5.07152e-10,5.031818961498403e-10
0.77,0.22,4.14723e-05,4.142175341257826e-05
0.1,0.23,9.9903e-09,1.0024910466199799e-08
0.37,0.7,1.29906e-05,1.3081991346552968e-05
0.65,0.31,4.24683e-05,4.2643048655008894e-05
0.13,0.46,3.734e-08,3.7269215340529625e-08
0.15,0.05,4.59946e-08,4.6081393634267446e-08
0.14,0.39,5.09456e-08,5.120273740999437e-08
0.13,0.05,2.18906e-08,2.1935689176189046e-08
0.34,0.11,6.7131e-06,6.621778302360326e-06
0.15,0.63,8.84252e-08,8.804406675722021e-08
0.79,0.63,6.58108e-05,6.578088927199133e-05
0.15,0.76,9.73122e-08,9.694138782379013e-08
0.29,0.72,4.7514e-06,4.763038086821325e-06
0.8,0.32,5.30758e-05,5.3391470573842524e-05
0.12,0.1,1.80563e-08,1.7946730679341274e-08
0.1,0.4,1.16789e-08,1.1613610695349054e-08
0.52,0.04,7.2478e-06,7.283008890226483e-06
0.8,0.58,6.5546e-05,6.533726540510542e-05
0.25,0.03,8.32291e-07,8.126270950015168e-07
0.28,0.66,3.8902e-06,3.898932327501826e-06
0.71,0.58,5.6886e-05,5.670745464158244e-05
0.56,0.57,3.8046e-05,3.81766752252588e-05
0.54,0.07,1.25502e-05,1.2498320138547571e-05
0.72,0.21,3.82898e-05,3.8357378798536956e-05
0.39,0.35,1.405e-05,1.4076139996177517e-05
0.66,0.7,5.25697e-05,5.277188611216843e-05
0.74,0.28,4.6502e-05,4.677004937548191e-05
0.78,0.76,6.69805e-05,6.73589136567898e-05
0.25,0.79,2.1937e-06,2.185119585647044e-06
0.18,0.09,1.60448e-07,1.6139425156325158e-07
0.56,0.16,2.485e-05,2.4791541509330273e-05
0.39,0.57,1.5014e-05,1.5068734937813132e-05
0.07,0.37,3.7132e-09,3.6924133173243945e-09
0.69,0.36,4.84209e-05,4.849242162890732e-05
0.29,0.68,4.6842e-06,4.698823286162224e-06
0.42,0.79,1.97643e-05,1.9787306937359974e-05
0.19,0.12,2.40116e-07,2.4008545551623683e-07
0.44,0.8,2.25554e-05,2.2532991715706887e-05
0.29,0.06,2.6622e-06,2.6097915542777625e-06
0.6,0.54,4.3058e-05,4.306256581912749e-05
0.05,0.56,2.0962e-09,2.1126828642081822e-09
0.03,0.74,1.1754e-09,1.1616007022929864e-09
0.39,0.63,1.52348e-05,1.5323678326240042e-05
0.77,0.18,3.59873e-05,3.574146190658212e-05
0.27,0.73,3.2967e-06,3.298672781966161e-06
0.23,0.16,9.047e-07,9.087518265005202e-07
0.09,0.23,6.8686e-09,6.878983320746102e-09
0.43,0.57,2.0192e-05,2.0270760687708387e-05
0.42,0.32,1.74447e-05,1.7510621109977364e-05
0.41,0.44,1.69645e-05,1.6963800298981368e-05
0.35,0.64,1.04676e-05,1.0529814753681421e-05
0.32,0.29,6.413e-06,6.428529632103163e-06
0.22,0.49,8.47042e-07,8.47206889602603e-07
0.69,0.76,5.69301e-05,5.701383255654946e-05
0.76,0.41,5.6421e-05,5.644095101160928e-05
0.16,0.33,1.00679e-07,1.0119539382458243e-07
0.15,0.68,9.17701e-08,9.1466425260478e-08
0.14,0.71,6.54076e-08,6.514669451007649e-08
0.09,0.75,1.08321e-08,1.0815787598872362e-08
0.57,0.14,2.32066e-05,2.312358206836507e-05
0.26,0.73,2.6761e-06,2.6767862505039374e-06
0.01,0.57,4.7895e-10,4.824825555749257e-10
0.7,0.28,4.41424e-05,4.441768920514733e-05
0.14,0.73,6.63963e-08,6.610643502824586e-08
0.51,0.39,2.95043e-05,2.9492638059309684e-05
0.04,0.67,1.5973e-09,1.5989192192478185e-09
0.16,0.06,7.05041e-08,7.083703394528129e-08
0.32,0.68,7.3806e-06,7.420929432555568e-06
0.53,0.21,2.66216e-05,2.66284350072965e-05
0.37,0.34,1.16961e-05,1.1717867382685655e-05
0.31,0.16,5.0636e-06,5.106644821353257e-06
0.51,0.18,2.31698e-05,2.308830851688981e-05
0.29,0.23,3.8541e-06,3.8722729368600995e-06
0.65,0.58,4.9906e-05,4.990270390408113e-05
0.35,0.62,1.0411e-05,1.0465432933415286e-05
0.8,0.45,6.1151e-05,6.116562217357568e-05
0.48,0.46,2.62505e-05,2.6261499224347064e-05
0.09,0.4,8.0476e-09,7.98538195567744e-09
0.39,0.33,1.39368e-05,1.3980021976749413e-05
0.33,0.03,2.5584e-06,2.588389324955642e-06
0.33,0.45,7.8162e-06,7.801115862093866e-06
0.07,0.15,2.9692e-09,2.9590271566348746e-09
0.25,0.34,1.7565e-06,1.7541860142955558e-06
0.3,0.5,5.1769e-06,5.169938049220946e-06
0.64,0.28,3.98888e-05,4.010171629488469e-05
0.63,0.39,4.38197e-05,4.3720431058318354e-05
0.65,0.04,8.5722e-06,8.613269310444593e-06
0.58,0.23,3.1923e-05,3.203671367373318e-05
0.27,0.37,2.816e-06,2.809432617141283e-06
0.13,0.17,2.88345e-08,2.8580476651995926e-08
0.71,0.01,2.2799e-06,2.305899979546666e-06
0.61,0.79,4.67036e-05,4.651523402571911e-05
0.67,0.48,5.04917e-05,5.0201292615383864e-05
0.32,0.11,5.3074e-06,5.260851685306988e-06
0.21,0.65,6.8922e-07,6.89624749838913e-07
0.17,0.19,1.27986e-07,1.2580706368225947e-07
0.39,0.47,1.46174e-05,1.4617978195019532e-05
0.79,0.03,7.0669e-06,7.004532089922577e-06
0.13,0.02,1.3633e-08,1.3497564168574172e-08
0.06,0.43,2.7021e-09,2.6975201894430256e-09
0.64,0.69,4.98943e-05,5.0101329688914116e-05
0.3,0.34,4.8492e-06,4.838707609451376e-06
0.49,0.38,2.68184e-05,2.6825162931345402e-05
0.48,0.66,2.75118e-05,2.765275312412996e-05
0.51,0.73,3.21534e-05,3.2216525214607826e-05
0.21,0.5,6.28665e-07,6.283981974775088e-07
0.42,0.13,1.33783e-05,1.3181454341975041e-05
0.54,0.77,3.6685e-05,3.6612420190067495e-05
0.07,0.79,5.364e-09,5.360424792932861e-09
0.31,0.63,6.3163e-06,6.340270711007179e-06
0.13,0.2,2.97415e-08,2.964603140753752e-08
0.58,0.46,3.9421e-05,3.932059669750743e-05
0.12,0.06,1.5986e-08,1.6032674921007128e-08
0.61,0.77,4.65543e-05,4.6481708704959604e-05
0.57,0.42,3.75355e-05,3.744502391782589e-05
0.27,0.35,2.7878e-06,2.780893601084244e-06
0.4,0.61,1.64328e-05,1.651774540732731e-05
0.72,0.73,6.01697e-05,6.0388185447664e-05
0.64,0.61,4.90374e-05,4.915206962323282e-05
0.39,0.64,1.52707e-05,1.5363952843472362e-05
0.74,0.08,1.76937e-05,1.7519440734758974e-05
0.19,0.07,2.14554e-07,2.1767646558146227e-07
0.8,0.47,6.20068e-05,6.19309872854501e-05
0.01,0.1,2.86803e-10,2.888212113916211e-10
0.34,0.76,9.6709e-06,9.712933679111301e-06
0.38,0.1,9.0762e-06,8.902414265321568e-06
0.48,0.34,2.50669e-05,2.5110247515840457e-05
0.6,0.44,4.15666e-05,4.1420825000386684e-05
0.66,0.79,5.34134e-05,5.327548460627441e-05
0.14,0.5,5.56564e-08,5.545602732581756e-08
0.42,0.52,1.86381e-05,1.8675953178899362e-05
0.37,0.08,7.3984e-06,7.256902172230184e-06
0.55,0.37,3.41822e-05,3.4158754860982296e-05
0.29,0.14,3.5617e-06,3.594307345338166e-06
0.23,0.25,9.7303e-07,9.684310953161912e-07
0.48,0.21,2.21267e-05,2.2099823254393414e-05
0.45,0.53,2.26696e-05,2.273028007039102e-05
0.21,0.22,5.17996e-07,5.134457569511141e-07
0.01,0.7,5.41245e-10,5.46438516657588e-10
0.07,0.02,1.432e-09,1.448235451562141e-09
0.24,0.62,1.5835e-06,1.583835278324841e-06
0.7,0.13,2.62576e-05,2.612704920466058e-05
0.43,0.32,1.86601e-05,1.8727731658145784e-05
0.04,0.4,1.2454e-09,1.240035629734848e-09
0.76,0.49,5.95937e-05,5.9279591805534434e-05
0.01,0.16,3.14055e-10,3.21028785776889e-10
0.26,0.26,2.1273e-06,2.122862297255779e-06
0.62,0.08,1.59092e-05,1.587329781614244e-05
0.53,0.73,3.50131e-05,3.5075449850410224e-05
0.07,0.08,2.6288e-09,2.6301222533220424e-09
0.78,0.23,4.30749e-05,4.303806024836376e-05
0.55,0.17,2.51889e-05,2.5138723722193393e-05
0.74,0.31,4.89649e-05,4.92549677437637e-05
0.2,0.27,3.88804e-07,3.8690612313985184e-07
0.55,0.71,3.77319e-05,3.785099055676255e-05
0.09,0.52,8.9355e-09,8.882741511229142e-09
0.66,0.8,5.34989e-05,5.329204141162336e-05
0.35,0.51,1.00887e-05,1.0092602624354185e-05
0.26,0.1,1.8092e-06,1.8269991414854303e-06
0.36,0.03,3.1842e-06,3.2425080280518157e-06
0.76,0.44,5.77614e-05,5.763471475802362e-05
0.52,0.35,3.01656e-05,3.018232855538372e-05
0.58,0.78,4.24452e-05,4.231062310282141e-05
0.03,0.11,6.21174e-10,6.194069834819516e-10
0.42,0.69,1.93738e-05,1.9488529178488532e-05
0.48,0.52,2.66813e-05,2.6745817594928668e-05
0.05,0.47,1.9312e-09,1.934210249743273e-09
0.39,0.75,1.56526e-05,1.5736001387267606e-05
0.05,0.09,1.269e-09,1.265036475572856e-09
0.48,0.71,2.77733e-05,2.7874644874827936e-05
0.63,0.6,4.76443e-05,4.7751388046890496e-05
0.76,0.69,6.39767e-05,6.419581659429241e-05
0.18,0.63,2.55098e-07,2.544296242490418e-07
0.41,0.02,2.7921e-06,2.876606886275113e-06
0.18,0.23,1.8951e-07,1.8729918338067364e-07
0.74,0.47,5.71914e-05,5.689164201612584e-05
0.15,0.79,9.94536e-08,9.892544866829667e-08
0.56,0.27,3.23452e-05,3.24428804742638e-05
0.4,0.56,1.62359e-05,1.6289872728521005e-05
0.29,0.47,4.325e-06,4.315897458582185e-06
0.55,0.02,3.8987e-06,3.959187888540328e-06
0.73,0.5,5.71685e-05,5.6802840845193714e-05
0.08,0.36,5.3451e-09,5.310821862281045e-09
0.65,0.52,4.89919e-05,4.8804074176587164e-05
0.63,0.01,2.1503e-06,2.189765073126182e-06
0.04,0.53,1.4067e-09,1.408243868183945e-09
0.39,0.7,1.54816e-05,1.5585838445986153e-05
0.8,0.36,5.611e-05,5.644592049065977e-05
0.19,0.58,3.46258e-07,3.4521194038461543e-07
0.4,0.09,9.6556e-06,9.477190033067017e-06
0.13,0.6,4.17582e-08,4.1550332241513384e-08
0.22,0.1,6.20469e-07,6.314235179161187e-07
0.12,0.16,1.96345e-08,1.949415946000954e-08
0.11,0.39,1.67937e-08,1.6773438957784492e-08
0.38,0.55,1.37071e-05,1.3743980980507331e-05
0.08,0.08,3.8322e-09,3.8356179743459506e-09
0.34,0.24,8.0814e-06,8.148931665346026e-06
0.74,0.74,6.25363e-05,6.278519227635115e-05
0.38,0.22,1.19944e-05,1.2076498460373842e-05
0.33,0.18,6.8199e-06,6.876484549138695e-06
0.72,0.6,5.83215e-05,5.820036894874647e-05
0.14,0.78,6.89181e-08,6.845037816560762e-08
0.1,0.07,7.8762e-09,7.898721321453196e-09
0.34,0.42,8.7461e-06,8.729287001187914e-06
0.51,0.09,1.45636e-05,1.4427290589082986e-05
0.7,0.35,4.87337e-05,4.886519018327817e-05
0.43,0.08,1.02847e-05,1.0132910683751107e-05
0.72,0.24,4.16323e-05,4.181723808869719e-05
0.15,0.45,7.70617e-08,7.702042523760611e-08
0.58,0.63,4.13076e-05,4.151357112277765e-05
0.4,0.57,1.6276e-05,1.6336504177161257e-05
0.68,0.15,2.88147e-05,2.8756343090208245e-05
0.35,0.04,3.8186e-06,3.829123743344098e-06
0.78,0.41,5.78525e-05,5.795363103970885e-05
0.02,0.18,4.68865e-10,4.737681447153364e-10
0.44,0.62,2.17722e-05,2.1886033573537132e-05
0.07,0.2,3.1435e-09,3.141463622569063e-09
0.46,0.35,2.26749e-05,2.2714933584211392e-05
0.77,0.53,6.16633e-05,6.131933827418834e-05
0.28,0.78,4.0699e-06,4.059347002112191e-06
0.15,0.34,7.05405e-08,7.104344888375636e-08
0.79,0.49,6.20326e-05,6.182594268466346e-05
0.17,0.76,1.97368e-07,1.9732410237338626e-07
0.31,0.52,6.085e-06,6.08231159276329e-06
0.66,0.12,2.36018e-05,2.352353185415268e-05
0.63,0.63,4.79806e-05,4.8156995544559324e-05
0.02,0.77,8.35049e-10,8.262952477799957e-10
0.69,0.77,5.70294e-05,5.706714357074816e-05
0.69,0.01,2.2514e-06,2.282193454448134e-06
0.35,0.59,1.03251e-05,1.0365921534685185e-05
0.55,0.57,3.66798e-05,3.681501846585888e-05
0.79,0.2,3.94662e-05,3.921538300346583e-05
0.77,0.61,6.35664e-05,6.342572116409429e-05
0.75,0.43,5.65478e-05,5.643473850795999e-05
0.6,0.52,4.28057e-05,4.275958810467273e-05
0.64,0.19,3.22852e-05,3.237539771362208e-05
0.68,0.3,4.42242e-05,4.446644161362201e-05
0.71,0.02,4.5395e-06,4.571282770484686e-06
0.28,0.3,3.3261e-06,3.3196502954524477e-06
0.07,0.27,3.3762e-09,3.37235135816627e-09
0.66,0.73,5.28676e-05,5.3013891738373785e-05
0.01,0.32,3.74624e-10,3.792177238892691e-10
0.26,0.3,2.1784e-06,2.172666108890553e-06
0.6,0.11,2.03394e-05,2.0264302438590676e-05
0.73,0.28,4.59454e-05,4.6219652867876e-05
0.53,0.47,3.30339e-05,3.3022675779648125e-05
0.02,0.34,5.55958e-10,5.541333836234231e-10
0.47,0.05,7.953e-06,7.945130346342922e-06
0.73,0.18,3.47641e-05,3.46779084065929e-05
0.23,0.75,1.3002e-06,1.3010125883283763e-06
0.2,0.23,3.7669e-07,3.7292680531209045e-07
0.25,0.47,1.8836e-06,1.8824125936589552e-06
0.52,0.34,2.99866e-05,3.001399076310918e-05
0.59,0.23,3.26936e-05,3.2823760120663794e-05
0.6,0.51,4.26726e-05,4.2603395559126515e-05
0.42,0.11,1.21897e-05,1.1979279297520407e-05
0.7,0.15,2.94326e-05,2.933612631750293e-05
0.16,0.03,5.27354e-08,5.2244481594243553e-08
0.54,0.47,3.43614e-05,3.433828227571212e-05
0.14,0.27,4.60061e-08,4.6284500712090454e-08
0.07,0.77,5.2744e-09,5.28818077771831e-09
0.13,0.43,3.64336e-08,3.645356294157409e-08
0.51,0.66,3.17447e-05,3.1905893411021684e-05
0.71,0.13,2.64994e-05,2.634552918607369e-05
0.5,0.33,2.73848e-05,2.7429355541244152e-05
0.61,0.04,8.2432e-06,8.291330304928124e-06
0.33,0.19,6.8849e-06,6.947693764232099e-06
0.44,0.04,5.9414e-06,5.975256790407002e-06
0.22,0.48,8.4195e-07,8.4236986367614e-07
0.03,0.37,8.32592e-10,8.268767848207403e-10
0.26,0.64,2.5734e-06,2.5756919058039786e-06
0.54,0.23,2.85842e-05,2.8635700000450016e-05
0.72,0.16,3.15403e-05,3.1417638529092076e-05
0.59,0.29,3.61032e-05,3.6224179202690716e-05
0.3,0.54,5.2543e-06,5.25391998962732e-06
0.55,0.38,3.43704e-05,3.433475169003941e-05
0.09,0.26,7.0737e-09,7.085022986075274e-09
0.12,0.46,2.58168e-08,2.572121488242374e-08
0.59,0.34,3.80046e-05,3.8029413262847816e-05
0.64,0.73,5.02675e-05,5.039519332058262e-05
0.03,0.34,8.0836e-10,8.040263832498341e-10
0.2,0.02,1.62627e-07,1.5890880604274572e-07
0.7,0.77,5.82503e-05,5.8311187094659546e-05
0.25,0.1,1.4261e-06,1.44529321914888e-06
0.78,0.74,6.67082e-05,6.70867926965002e-05
0.01,0.07,2.64426e-10,2.633494533554881e-10
0.56,0.53,3.76627e-05,3.771378222154454e-05
0.56,0.78,3.96077e-05,3.9479344559367745e-05
0.23,0.57,1.1813e-06,1.1805954136434591e-06
0.38,0.15,1.08829e-05,1.0802846736623905e-05
0.78,0.18,3.62631e-05,3.596892056521028e-05
0.24,0.43,1.432e-06,1.432883389043127e-06
0.03,0.06,5.38506e-10,5.345861353589498e-10
0.36,0.28,1.03094e-05,1.0372238320996985e-05
0.7,0.12,2.45719e-05,2.4434583610855044e-05
0.68,0.26,4.12531e-05,4.150918364757672e-05
0.62,0.56,4.58795e-05,4.589254094753415e-05
0.29,0.09,3.179e-06,3.156062557536643e-06
0.59,0.03,6.1021e-06,6.162013305583968e-06
0.43,0.25,1.78488e-05,1.7931044567376375e-05
0.1,0.42,1.18845e-08,1.1803567723234209e-08
0.2,0.43,4.36054e-07,4.3689434733096275e-07
0.54,0.28,3.07226e-05,3.079888178035617e-05
0.02,0.43,6.07562e-10,6.032243793363534e-10
0.75,0.49,5.87213e-05,5.838682525791228e-05
0.28,0.54,3.7092e-06,3.706644565681927e-06
0.63,0.53,4.67268e-05,4.662500723497942e-05
0.66,0.27,4.06978e-05,4.0943607600638643e-05
0.58,0.1,1.82357e-05,1.815264695324004e-05
0.68,0.49,5.18094e-05,5.150069344381336e-05
0.18,0.41,2.18296e-07,2.1868474675557081e-07
0.7,0.46,5.3114e-05,5.2812334761256356e-05
0.52,0.19,2.45926e-05,2.454537228913978e-05
0.67,0.55,5.18517e-05,5.1684958816622387e-05
0.34,0.36,8.5553e-06,8.549126068828627e-06
0.63,0.29,3.96755e-05,3.9858988893684e-05
0.57,0.6,3.96786e-05,3.985385410487652e-05
0.29,0.42,4.2361e-06,4.22440509282751e-06
0.38,0.07,7.2208e-06,7.107121418812313e-06
0.39,0.34,1.39944e-05,1.4028797741048038e-05
0.36,0.63,1.15857e-05,1.1652693683572578e-05
0.51,0.55,3.10123e-05,3.11196303300676e-05
0.74,0.78,6.30072e-05,6.315005608485081e-05
0.47,0.68,2.62114e-05,2.6338600873714315e-05
0.27,0.39,2.8438e-06,2.837641382029688e-06
0.09,0.08,5.5851e-09,5.589569127550931e-09
0.41,0.05,6.4626e-06,6.449643842643127e-06
0.65,0.38,4.55637e-05,4.550220837700181e-05
0.4,0.1,1.03168e-05,1.0124052641913296e-05
0.08,0.48,5.9527e-09,5.921230012972955e-09
0.14,0.76,6.79007e-08,6.752481283456291e-08
0.67,0.65,5.32646e-05,5.342696385923773e-05
0.02,0.53,6.68662e-10,6.64113203319161e-10
0.55,0.03,5.7876e-06,5.845231935381889e-06
0.63,0.61,4.77595e-05,4.78926878713537e-05
0.47,0.3,2.32773e-05,2.335163517273031e-05
0.51,0.63,3.1558e-05,3.172648739564465e-05
0.43,0.44,1.95172e-05,1.9520783534971998e-05
